,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,WEEKDAY_APPR_PROCESS_START,ORGANIZATION_TYPE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE
46285,0,180000.0,439074.0,23949.0,328500.0,0.014464,-16084,-5124,-809.0,-4491,9.0,1,1,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,0.3850863295675039,0.6500637260314464,0.2471909382666521,0.2278,0.1747,0.9836,0.7756,0.0341,0.12,0.1034,0.3333,0.375,0.1112,0.1832,0.2247,0.0116,0.011,0.2321,0.1813,0.9836,0.7844,0.0344,0.1208,0.1034,0.3333,0.375,0.1137,0.2002,0.2341,0.0117,0.0116,0.23,0.1747,0.9836,0.7786,0.0343,0.12,0.1034,0.3333,0.375,0.1131,0.1864,0.2287,0.0116,0.0112,0.1978,0.0,0.0,0.0,0.0,-2740.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,6,2,4,1,1,8,5,38,1,0,5,0
46288,2,157500.0,548550.0,44109.0,486000.0,0.010006,-15237,-1107,-1882.0,-1909,7.0,1,1,0,1,0,0,4.0,2,1,11,0,1,1,0,1,1,0.3077441515127104,0.5264805932637391,0.7366226976503176,0.1485,0.0926,0.995,0.932,0.0959,0.16,0.1379,0.3333,0.375,0.1276,0.121,0.1628,0.0,0.0,0.1513,0.0961,0.995,0.9347,0.0967,0.1611,0.1379,0.3333,0.375,0.1305,0.1322,0.1697,0.0,0.0,0.1499,0.0926,0.995,0.9329,0.0965,0.16,0.1379,0.3333,0.375,0.1298,0.1231,0.1658,0.0,0.0,0.1912,8.0,0.0,8.0,0.0,-582.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,6,2,4,1,5,4,6,5,2,0,4,0
46309,1,135000.0,337500.0,16875.0,337500.0,0.0072739999999999,-17167,-7984,-2060.0,-709,8.0,1,1,0,1,1,0,2.0,2,2,13,0,0,0,0,0,0,0.6058189011694437,0.4661262961672278,0.6127042441012546,0.1237,0.1302,0.9757,0.6668,0.0125,0.0,0.2069,0.1667,0.2083,0.0704,0.1009,0.1069,0.0,0.0,0.1261,0.135,0.9757,0.6798,0.0126,0.0,0.2069,0.1667,0.2083,0.072,0.1102,0.1113,0.0,0.0,0.1249,0.1302,0.9757,0.6713,0.0126,0.0,0.2069,0.1667,0.2083,0.0716,0.1026,0.1088,0.0,0.0,0.0895,0.0,0.0,0.0,0.0,-438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,1,0,0,1,6,2,1,3,1,3,4,27,2,0,5,0
46321,0,225000.0,270000.0,13914.0,270000.0,0.072508,-13521,-697,-7640.0,-4743,8.0,1,1,1,1,1,0,2.0,1,1,15,0,0,0,0,0,0,0.6169494352283125,0.7265009767230465,0.3280631605201915,0.1969,0.1396,0.9816,0.7484,0.0,0.32,0.1379,0.4583,0.5,0.0,0.1605,0.0,0.0,0.0,0.2006,0.1449,0.9816,0.7583,0.0,0.3222,0.1379,0.4583,0.5,0.0,0.1754,0.0,0.0,0.0,0.1988,0.1396,0.9816,0.7518,0.0,0.32,0.1379,0.4583,0.5,0.0,0.1633,0.0,0.0,0.0,0.1511,6.0,0.0,5.0,0.0,-478.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0,1,0,0,6,2,1,0,1,8,6,5,2,0,4,0
46322,0,144000.0,631368.0,20497.5,499500.0,0.006305,-12337,-724,-2266.0,-2049,8.0,1,1,0,1,0,0,2.0,3,3,7,0,0,0,0,0,0,0.6123601386553752,0.4982360835751834,0.7407990879702335,0.0814,0.1541,0.996,0.9456,0.0154,0.08,0.069,0.375,0.4167,0.0398,0.0639,0.0909,0.0116,0.0152,0.083,0.1599,0.996,0.9477,0.0156,0.0806,0.069,0.375,0.4167,0.0407,0.0698,0.0947,0.0117,0.0161,0.0822,0.1541,0.996,0.9463,0.0155,0.08,0.069,0.375,0.4167,0.0404,0.065,0.0926,0.0116,0.0156,0.0748,1.0,0.0,1.0,0.0,-2483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,6,2,1,1,1,3,5,5,2,0,5,0
46372,0,315000.0,1575000.0,49018.5,1575000.0,0.006305,-14679,-6311,-6509.0,-618,14.0,1,1,1,1,0,0,2.0,3,3,14,0,0,0,0,1,1,0.6406539804171246,0.5925909608187199,0.6363761710860439,0.0186,0.027,0.9806,0.7348,0.0133,0.0,0.069,0.0833,0.0,0.0287,0.0151,0.0165,0.0,0.0,0.0189,0.028,0.9806,0.7452,0.0135,0.0,0.069,0.0833,0.0,0.0294,0.0165,0.0172,0.0,0.0,0.0187,0.027,0.9806,0.7383,0.0134,0.0,0.069,0.0833,0.0,0.0292,0.0154,0.0168,0.0,0.0,0.0203,0.0,0.0,0.0,0.0,-2723.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,6,2,1,1,1,6,5,38,3,0,4,0
46374,1,270000.0,180000.0,14058.0,180000.0,0.00712,-12303,-2162,-496.0,-1797,1.0,1,1,0,1,0,0,3.0,2,2,8,0,0,0,0,0,0,0.4046206363570301,0.5268512847855171,0.3622772470384314,0.0639,0.0,0.9806,0.7348,0.0076,0.0,0.1379,0.1667,0.2083,0.0524,0.0471,0.0531,0.0232,0.0561,0.0651,0.0,0.9806,0.7452,0.0077,0.0,0.1379,0.1667,0.2083,0.0536,0.0514,0.0553,0.0233,0.0594,0.0645,0.0,0.9806,0.7383,0.0077,0.0,0.1379,0.1667,0.2083,0.0534,0.0479,0.0541,0.0233,0.0573,0.0581,4.0,1.0,4.0,1.0,-1982.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,0,1,1,1,10,5,5,2,0,5,0
46435,1,409567.5,450000.0,44059.5,450000.0,0.018801,-12640,-492,0.0,-1248,7.0,1,1,1,1,0,0,3.0,2,2,12,0,0,0,0,0,0,0.4795750313401027,0.5379347031240352,0.4812493411434029,0.1505,0.0826,0.9975,0.966,0.051,0.14,0.0862,0.4375,0.2708,0.1539,0.1219,0.1193,0.0039,0.0898,0.1176,0.055,0.997,0.9608,0.0399,0.1208,0.069,0.4167,0.0417,0.0518,0.101,0.1038,0.0,0.0241,0.152,0.0826,0.9975,0.9665,0.0513,0.14,0.0862,0.4375,0.2708,0.1566,0.124,0.1215,0.0039,0.0917,0.0833,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,6,0,1,1,1,3,0,24,3,0,5,0
46438,0,157500.0,119493.0,6228.0,81000.0,0.01885,-17148,-291,-6505.0,-703,20.0,1,1,0,1,0,1,2.0,2,2,15,0,0,0,0,0,0,0.6943432266481818,0.5997979756624066,0.4668640059537032,0.0928,0.1003,0.9821,0.7552,0.0398,0.0,0.2069,0.1667,0.2083,0.0532,0.0756,0.0872,0.0,0.0,0.0945,0.1041,0.9821,0.7648,0.0402,0.0,0.2069,0.1667,0.2083,0.0544,0.0826,0.0909,0.0,0.0,0.0937,0.1003,0.9821,0.7585,0.0401,0.0,0.2069,0.1667,0.2083,0.0541,0.077,0.0888,0.0,0.0,0.0686,0.0,0.0,0.0,0.0,-623.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,1,6,2,4,1,1,4,0,38,2,0,4,0
46455,2,180000.0,391500.0,42291.0,391500.0,0.028663,-14955,-1727,-1943.0,-4669,2.0,1,1,0,1,0,0,4.0,2,2,9,0,0,0,0,0,0,0.392629716518511,0.3917381198030386,0.3893387918468769,0.1113,0.046,0.9891,0.8504,0.0214,0.08,0.069,0.3333,0.375,0.04,0.0857,0.0733,0.0232,0.0212,0.1134,0.0477,0.9891,0.8563,0.0216,0.0806,0.069,0.3333,0.375,0.041,0.0937,0.0763,0.0233,0.0225,0.1124,0.046,0.9891,0.8524,0.0216,0.08,0.069,0.3333,0.375,0.0407,0.0872,0.0746,0.0233,0.0217,0.074,3.0,0.0,3.0,0.0,-1160.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,1,1,2,4,1,1,0,1,38,2,0,5,0
46458,0,135000.0,1107900.0,35869.5,900000.0,0.031329,-21884,-1435,-8834.0,-5129,7.0,1,1,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,0.8207558519876076,0.6780483872778198,0.7886807751817684,0.1845,0.1261,0.9821,0.7484,0.051,0.12,0.1034,0.3542,0.3542,0.0401,0.1492,0.1559,0.0058,0.0171,0.0473,0.0464,0.9762,0.6864,0.0096,0.0,0.1034,0.1667,0.2083,0.0368,0.0413,0.0403,0.0,0.0034,0.1863,0.1261,0.9821,0.7518,0.0513,0.12,0.1034,0.3542,0.3542,0.0408,0.1518,0.1587,0.0058,0.0175,0.2215,3.0,0.0,3.0,0.0,-1685.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,0,1,6,2,1,1,1,10,6,5,1,0,5,0
46512,0,225000.0,569398.5,45117.0,486000.0,0.010006,-15965,-162,-3189.0,-3465,2.0,1,1,0,1,0,0,1.0,2,1,8,0,0,0,0,0,0,0.5686256453758018,0.576405383562444,0.1214082861631216,0.0577,0.0631,0.9841,0.7824,0.0488,0.0,0.1379,0.1667,0.2083,0.0465,0.0471,0.0537,0.0,0.0,0.0588,0.0655,0.9841,0.7909,0.0493,0.0,0.1379,0.1667,0.2083,0.0476,0.0514,0.0559,0.0,0.0,0.0583,0.0631,0.9841,0.7853,0.0491,0.0,0.1379,0.1667,0.2083,0.0473,0.0479,0.0546,0.0,0.0,0.0595,4.0,0.0,4.0,0.0,-513.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,6,2,4,2,5,8,5,23,2,0,4,0
46568,1,270000.0,675000.0,53329.5,675000.0,0.011703,-15297,-2872,-4627.0,-4260,12.0,1,1,1,1,1,0,3.0,2,2,13,0,1,1,0,1,1,0.6449951731662706,0.6226260677726555,0.4014074137749511,0.0371,0.0623,0.9781,0.7008,0.0032,0.0,0.1034,0.0833,0.0417,0.0196,0.0286,0.0305,0.0077,0.0031,0.0378,0.0647,0.9782,0.7125,0.0032,0.0,0.1034,0.0833,0.0417,0.0201,0.0312,0.0318,0.0078,0.0033,0.0375,0.0623,0.9781,0.7048,0.0032,0.0,0.1034,0.0833,0.0417,0.02,0.0291,0.0311,0.0078,0.0032,0.0243,4.0,0.0,4.0,0.0,-2220.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0,1,0,1,6,0,4,1,1,4,5,2,3,0,5,0
46585,1,225000.0,539100.0,27652.5,450000.0,0.020246,-17561,-1879,-1030.0,-1023,18.0,1,1,0,1,0,1,3.0,3,3,5,0,0,0,0,0,0,0.4102076528349939,0.5216754647683379,0.5028782772082183,0.0412,0.0473,0.9712,0.6056,0.027,0.0,0.1379,0.2083,0.2083,0.0391,0.0336,0.0507,0.0,0.0,0.042,0.0491,0.9712,0.621,0.0272,0.0,0.1379,0.2083,0.2083,0.04,0.0367,0.0529,0.0,0.0,0.0416,0.0473,0.9712,0.6109,0.0271,0.0,0.1379,0.2083,0.2083,0.0398,0.0342,0.0517,0.0,0.0,0.0547,0.0,0.0,0.0,0.0,-2864.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,6,2,4,1,1,8,5,5,2,0,5,0
46587,0,202500.0,571396.5,29304.0,427500.0,0.020713,-16519,-3270,-6470.0,-63,17.0,1,1,0,1,0,0,1.0,3,2,12,0,0,0,0,0,0,0.40808356608867,0.5589062012732531,0.5172965813614878,0.1907,0.0852,0.9831,0.7688,0.0491,0.0,0.0345,0.1667,0.0417,0.1222,0.1547,0.0539,0.0039,0.0183,0.1943,0.0884,0.9831,0.7779,0.0496,0.0,0.0345,0.1667,0.0417,0.125,0.1689999999999999,0.0562,0.0039,0.0194,0.1926,0.0852,0.9831,0.7719,0.0495,0.0,0.0345,0.1667,0.0417,0.1243,0.1573,0.0549,0.0039,0.0187,0.0733,2.0,1.0,2.0,1.0,-436.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,0,0,0,1,6,2,4,4,1,2,0,5,2,0,4,0
46648,2,225000.0,675000.0,53329.5,675000.0,0.006305,-15712,-2589,-2742.0,-4699,17.0,1,1,1,1,0,0,4.0,3,3,7,0,0,0,0,1,1,0.3040243744475207,0.6079163066916269,0.8256357449717892,0.2206,0.2845,0.9856,0.8028,0.0323,0.0,0.5172,0.1667,0.2083,0.1429,0.179,0.2032,0.0039,0.0045,0.2248,0.2952,0.9856,0.8105,0.0325,0.0,0.5172,0.1667,0.2083,0.1461,0.1956,0.2117,0.0039,0.0048,0.2228,0.2845,0.9856,0.8054,0.0325,0.0,0.5172,0.1667,0.2083,0.1454,0.1821,0.2069,0.0039,0.0046,0.1785,0.0,0.0,0.0,0.0,-1686.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,6,2,4,1,1,4,5,6,2,0,5,0
46671,2,202500.0,568512.0,56358.0,540000.0,0.031329,-13508,-1914,-3250.0,-4713,7.0,1,1,0,1,0,0,4.0,2,2,14,0,0,0,0,0,0,0.1951326668853788,0.6293788290427242,0.7281412993111438,0.1711,0.0626,0.9841,0.7824,0.0386,0.0,0.069,0.1667,0.2083,0.0696,0.1395,0.0688,0.0077,0.0054,0.1744,0.0649,0.9841,0.7909,0.039,0.0,0.069,0.1667,0.2083,0.0712,0.1524,0.0717,0.0078,0.0057,0.1728,0.0626,0.9841,0.7853,0.0389,0.0,0.069,0.1667,0.2083,0.0708,0.1419,0.0701,0.0078,0.0055,0.0559,0.0,0.0,0.0,0.0,-1452.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,6,1,4,1,1,10,4,31,2,0,5,0
46675,0,90000.0,130320.0,13815.0,112500.0,0.025164,-10472,-1425,-10248.0,-1834,6.0,1,1,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.4086025210095534,0.577264768722638,0.6363761710860439,0.1402,0.0856,0.9722,0.6192,0.0946,0.0,0.3448,0.1667,0.2083,0.051,0.1118,0.1416,0.0116,0.0918,0.1429,0.0888,0.9722,0.6341,0.0955,0.0,0.3448,0.1667,0.2083,0.0522,0.1221,0.1475,0.0117,0.0972,0.1416,0.0856,0.9722,0.6243,0.0952,0.0,0.3448,0.1667,0.2083,0.0519,0.1137,0.1441,0.0116,0.0938,0.1831,0.0,0.0,0.0,0.0,-979.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,1,0,2,1,1,3,0,38,2,0,4,0
46754,0,193500.0,1113399.0,46080.0,945000.0,0.006305,-10581,-3225,-4757.0,-1488,14.0,1,1,0,1,0,0,2.0,3,3,5,0,0,0,0,0,0,0.2950520229696055,0.5647201404594134,0.5262949398096192,0.1052,0.0828,0.9896,0.8572,0.026,0.0,0.2414,0.2083,0.25,0.0474,0.0849,0.1113,0.0039,0.002,0.1071,0.0859,0.9896,0.8628,0.0263,0.0,0.2414,0.2083,0.25,0.0485,0.0927,0.1159,0.0039,0.0021,0.1062,0.0828,0.9896,0.8591,0.0262,0.0,0.2414,0.2083,0.25,0.0482,0.0864,0.1133,0.0039,0.0021,0.088,5.0,2.0,5.0,0.0,-1267.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,2,1,1,1,0,3,18,3,0,5,0
46796,2,202500.0,454500.0,47727.0,454500.0,0.0084739999999999,-13443,-1089,-1840.0,-2602,3.0,1,1,1,1,1,0,4.0,2,2,9,0,0,0,0,0,0,0.2623248605699169,0.4422946612453707,0.5352762504724826,0.0289,0.0,0.9871,0.8232,0.0,0.0,0.1034,0.0833,0.125,0.0,0.0,0.0,0.0,0.0,0.0294,0.0,0.9871,0.8301,0.0,0.0,0.1034,0.0833,0.125,0.0,0.0,0.0,0.0,0.0,0.0291,0.0,0.9871,0.8256,0.0,0.0,0.1034,0.0833,0.125,0.0,0.0,0.0,0.0,0.0,0.0244,2.0,0.0,2.0,0.0,-1577.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0,1,0,0,6,2,4,1,1,10,1,4,2,0,5,0
46801,0,900000.0,479700.0,49284.0,450000.0,0.04622,-13893,-236,-990.0,-2806,6.0,1,1,1,1,0,0,2.0,1,1,9,0,0,0,0,0,0,0.6836459184310378,0.6869752307703925,0.3001077565791181,0.3144,0.1211,0.998,0.9728,0.1956,0.38,0.1552,0.6042,0.375,0.087,0.2484,0.3543,0.0367,0.0486,0.3078,0.1145,0.998,0.9739,0.1465,0.3625,0.1379,0.5417,0.1667,0.059,0.2534,0.3354,0.0078,0.0035,0.3175,0.1211,0.998,0.9732,0.1968,0.38,0.1552,0.6042,0.375,0.0885,0.2527,0.3607,0.0369,0.0496,0.4089,1.0,0.0,1.0,0.0,-925.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,6,0,4,1,1,11,3,27,2,0,4,0
46874,0,202500.0,562500.0,30645.0,562500.0,0.0145199999999999,-11193,-2041,-5592.0,-3838,8.0,1,1,0,1,0,0,1.0,2,2,13,0,0,0,0,0,0,0.5256193670784968,0.3153462496275792,0.2263473957097693,0.0902,0.0495,0.9806,0.7348,0.0978,0.01,0.181,0.2083,0.25,0.0439,0.0727,0.081,0.0039,0.0114,0.0515,0.0,0.9786,0.7190000000000001,0.0368,0.0,0.2069,0.1667,0.2083,0.0261,0.0918,0.043,0.0039,0.0,0.1036,0.0495,0.9801,0.7316,0.0897,0.0,0.2069,0.1667,0.2083,0.0446,0.0847,0.0922,0.0039,0.0042,0.0479,1.0,0.0,1.0,0.0,-1825.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,6,2,4,3,1,3,4,38,2,0,5,0
46876,0,225000.0,792162.0,40576.5,630000.0,0.010276,-10242,-3257,-2573.0,-2894,9.0,1,1,0,1,0,0,1.0,2,2,12,0,1,1,0,0,0,0.2637196181958288,0.7332522675398686,0.3807996826489149,0.0299,0.0013,0.9906,0.8708,0.0047,0.0,0.069,0.1667,0.2083,0.0353,0.0244,0.0301,0.0,0.0,0.0305,0.0014,0.9906,0.8759,0.0048,0.0,0.069,0.1667,0.2083,0.0361,0.0266,0.0314,0.0,0.0,0.0302,0.0013,0.9906,0.8725,0.0048,0.0,0.069,0.1667,0.2083,0.036,0.0248,0.0307,0.0,0.0,0.0237,7.0,0.0,7.0,0.0,-1722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,6,2,2,3,1,8,1,49,3,0,5,0
46888,1,112500.0,454500.0,36040.5,454500.0,0.028663,-17082,-108,-1546.0,-457,13.0,1,1,0,1,1,1,3.0,2,2,13,0,0,0,0,0,0,0.2309871305177326,0.4795616221011628,0.4632753280912678,0.0825,0.0797,0.9737,0.6396,0.0579,0.0,0.1379,0.1667,0.2083,0.0,0.0672,0.0709,0.0,0.0,0.084,0.0827,0.9737,0.6537,0.0584,0.0,0.1379,0.1667,0.2083,0.0,0.0735,0.0739,0.0,0.0,0.0833,0.0797,0.9737,0.6444,0.0583,0.0,0.1379,0.1667,0.2083,0.0,0.0684,0.0722,0.0,0.0,0.0874,0.0,0.0,0.0,0.0,-276.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,6,2,4,1,1,8,6,5,2,0,4,0
46897,0,315000.0,697500.0,25051.5,697500.0,0.0084739999999999,-10786,-2418,-4612.0,-1845,2.0,1,1,1,1,1,0,1.0,2,2,13,0,0,0,0,0,0,0.4533842050466612,0.4105471029501892,0.2636468134452008,0.2113,0.1741,0.994,0.9184,0.0724,0.22,0.1897,0.3542,0.1875,0.0231,0.1715,0.2116,0.0039,0.0048,0.1345,0.1379,0.9901,0.8693,0.0539,0.1611,0.1379,0.3333,0.0,0.0,0.1175,0.1077,0.0,0.0,0.2134,0.1741,0.994,0.9195,0.0728,0.22,0.1897,0.3542,0.1875,0.0235,0.1744,0.2154,0.0039,0.0049,0.3027,0.0,0.0,0.0,0.0,-605.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,6,2,1,3,1,10,5,2,2,0,5,0
46898,0,180000.0,407520.0,26041.5,360000.0,0.0196889999999999,-12638,-3000,-1567.0,-5223,4.0,1,1,1,1,0,0,2.0,2,2,7,0,0,0,0,0,0,0.8064652089471321,0.6839862020243551,0.6380435278721609,0.1356,0.0169,0.9776,0.6940000000000001,0.1068,0.02,0.1552,0.25,0.2917,0.0808,0.053,0.0855,0.5927,0.0187,0.1313,0.017,0.9772,0.6994,0.1078,0.0,0.0345,0.1667,0.2083,0.0699,0.0009,0.0425,0.5331,0.0145,0.1369,0.0169,0.9776,0.6981,0.1075,0.02,0.1552,0.25,0.2917,0.0822,0.0539,0.0871,0.5959,0.0191,0.0584,2.0,0.0,2.0,0.0,-1034.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,1,6,0,1,1,1,3,4,2,1,0,5,0
46929,0,315000.0,479700.0,50503.5,450000.0,0.072508,-18721,-1854,-10932.0,-2247,6.0,1,1,1,1,1,0,2.0,1,1,19,0,0,0,0,0,0,0.5042059080495644,0.5537300119968289,0.475849908720221,0.2186,0.1802,0.9796,0.7212,0.0,0.24,0.2069,0.3333,0.0417,0.1731,0.1782,0.2073,0.0,0.087,0.2227,0.187,0.9796,0.7321,0.0,0.2417,0.2069,0.3333,0.0417,0.1771,0.1947,0.216,0.0,0.0921,0.2207,0.1802,0.9796,0.7249,0.0,0.24,0.2069,0.3333,0.0417,0.1761,0.1813,0.2111,0.0,0.0888,0.182,0.0,0.0,0.0,0.0,-1628.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,6,0,4,1,1,4,0,5,0,0,4,0
